id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict,final_label
nifty_595,"Research and Markets: The Future of LTE: Infrastructure, Applications, and Subscribers 2013 - 2018",nifty_905,Research and Markets: World LTE Market: Markets at December 2013 & forecasts to 2018,0.8281468,0.25,574,ffb23133a068f7e1b5dc535b6828fb55,True,4.0,False,correct,True
nifty_838,Research and Markets: Global Internet of Things (IoT) & Machine-To-Machine (M2M) Communication Market 2014-2019,nifty_916,Research and Markets: Global Wireless M2M Market Report 2014-2019,0.8280672,0.3333333333333333,141,62d169eb953207e7500215f18407138e,False,5.0,False,not_reviewed,False
nifty_820,Nexenta to Showcase Advanced Software Defined Storage Solutions at CeBIT,nifty_1068,Nexenta Presents Award Winning Software-Defined Storage Solutions at the Dell Enterprise Forum in Europe,0.8279335,0.0833333333333333,460,bc0dfbe1f41cd899588670cba5f17fd9,False,5.0,False,not_reviewed,False
nifty_360,Parallels Reveals Â£660m Cloud Services Market Opportunities in the UK for Small and Medium Businesses (SMBs),nifty_420,Parallels SMB Cloud Insights Helps Service Providers Target the Rapidly-Growing Cloud Services Market for Small and Medium Business,0.82777816,0.0,113,b90f77fccdae924ff1df4d47eb5e46d8,True,4.0,False,not_reviewed,True
nifty_960,SANS Institute Returns to Washington D.C. with Cyber Defense Initiative Training Event,nifty_1057,"SANS Institute Heads to Washington D.C. for Annual Cyber Security Event, SANS Capital City",0.8277648,0.5,187,fcab7491d0f246c185e8d0680246bb92,True,4.0,False,not_reviewed,True
nifty_665,"Research and Markets: Global Microcell BTS Market Analysis & Forecast, 2012-2017, 2nd Edition",nifty_815,"Research and Markets: Global BTS Transceiver Market Analysis & Forecast, 2013-2018 (10th Edition)",0.82773334,0.4545454545454545,282,b6e32c0b6d03944e0b83b249fdd86509,False,5.0,False,not_reviewed,False
nifty_814,"Gartner Positions Tableau Software as a ""Leader"" in Magic Quadrant Report for Business Intelligence and Analytics Platforms",nifty_1012,Gartner Positions Datawatch in Magic Quadrant Report for Business Intelligence and Analytics Platforms,0.82744753,0.3,366,7e5065c762c88543362570e1b03f6bca,False,5.0,False,not_reviewed,False
nifty_1127,Experian Data Breach Resolution releases its Annual 2015-2016 Data Breach Response Guide,nifty_1164,Experian Data Breach Resolution releases its third annual Data Breach Industry Forecast,0.82735074,0.4166666666666667,69,2348596fd0a200ab8a042d31c4c1646d,False,5.0,False,not_reviewed,False
nifty_739,"Research and Markets: LTE Wireless Infrastructure: Market Shares, Strategies, and Forecasts, Worldwide, 2013 to 2019",nifty_812,"Research and Markets: Worldwide LTE Market Analysis 2013-2019: LTE-FDD, TD-LTE & LTE Advanced",0.82713276,0.2,141,38f239aa2943ee0c8e50953a529082bd,True,4.0,False,not_reviewed,False
nifty_244,"Research and Markets: Global - Mobile Apps Market Insights: Get Information on the Top Competitors, Examples of Interesting Apps, Broad Statistics and Other Areas of Growth for the Future",nifty_768,Research and Markets: Mobile Applications and App Stores: Market Analysis and Forecasts 2013 - 2018,0.82697856,0.1052631578947368,968,c8ef9d401b903c814615bd5fb9389698,True,4.0,False,not_reviewed,False
nifty_814,McAfee Security Innovation Alliance Adds Partners in Key Technology Areas,nifty_952,Fortscale Joins McAfee Security Innovation Alliance,0.8269459,0.625,247,8694f7533d9a47b9f8b0fdd1b80613ca,False,5.0,False,not_reviewed,False
nifty_112,Research and Markets: Global Cloud-Based Application Infrastructure Market 2009-2013,nifty_868,Research and Markets: Global Shared Cloud Infrastructure for Enterprise Applications Report: Market Analysis and Forecast 2014 - 2019,0.8268872,0.2666666666666666,1405,31fc18faa68560de0b443514fd0e25e6,False,5.0,False,not_reviewed,False
nifty_772,Experian Data Breach Resolution Releases Data Breach Industry Predictions For 2014,nifty_1127,Experian Data Breach Resolution releases its Annual 2015-2016 Data Breach Response Guide,0.8268697,0.1,659,163023da54bdf414779592d8b3399a1b,False,5.0,False,not_reviewed,False
nifty_608,Talend Continues Momentum as Big Data Requirements Mature,nifty_690,Talend and Impetus Further Partnership to Simplify Big Data Integration,0.82685417,0.1666666666666666,153,8f5522ea7b3c162bdb5fe03f4d031524,False,5.0,False,not_reviewed,False
nifty_549,"Research and Markets: M2M Technology Drivers, Market Dynamics, and Industry Verticals",nifty_916,Research and Markets: Global Wireless M2M Market Report 2014-2019,0.8266819,0.2727272727272727,687,37c6027f78423a62e4405d647680c971,False,5.0,False,not_reviewed,False
nifty_243,Research and Markets: Global Mobile Communications - Insights into Worldwide Developments 2011,nifty_502,Research and Markets: Outlook for the Mobile Communication in 2H 2012 and Beyond: Worldwide Mobile Communications Subscribers to Exceed 6.5 Billion in 2012,0.82649183,0.1818181818181818,477,c316fc7ccf8ab76ab5671dd4ba3daa78,False,5.0,False,not_reviewed,False
nifty_978,Blue Coat Cloud Security Service and Threat Intelligence Solutions Win Information Security 2014 Readers' Choice Awards,nifty_1045,SC Magazine Readers Select Blue Coat as Winner of Best Cloud Computing Security Solution in 2015 SC Awards,0.8264439,0.1428571428571428,131,19f2f2b9aa2baff294e5eb7420767db2,False,5.0,False,not_reviewed,False
nifty_739,Global Network Analytics Market Report 2013,nifty_772,"Research and Markets: Global Network Analytics Market (On Premise, On Demand) Report 2013 - Forecasts to 2018",0.82579994,0.4166666666666667,62,e3d90e53897acc29812d469012d46446,True,5.0,False,correct,False
nifty_99,"Research and Markets: Come Together, Right Now, Over LTE (LTE Technology and Market Update European Focus)",nifty_554,Research and Markets: LTE: A Real Disruptive Technolgy & Business Opportunity?,0.82578975,0.6,833,71dd870a93ad9ad657d69f0c05a315dc,False,5.0,False,not_reviewed,False
nifty_187, Leading Market Research Firm: Websense #1 in Web Security,nifty_417,Websense #1 in Web Security Fourth Year in a Row,0.82566017,0.2,422,39f3e7ee781092c2d379424ca078f323,False,1.0,True,not_returned,False
nifty_680,"Research and Markets: LTE Profit Mantras, 2013 - 2016 Report Answers the Important Questions",nifty_739,"Research and Markets: LTE Wireless Infrastructure: Market Shares, Strategies, and Forecasts, Worldwide, 2013 to 2019",0.82550365,0.3,107,235b50fd695f68747f6e59e11d80bf59,False,1.0,True,not_returned,False
nifty_905,Research and Markets: Global Cyber Security Market 2014 - Opportunities and Forecasts to 2018,nifty_1062,"Research and Markets: Global Cyber Security Market Forecast and Opportunities, 2020 - Big Data Analytics & Greater Mobility",0.8250487,0.5384615384615384,294,738a6ffb67cab6a55e366eeb414740e0,False,1.0,True,not_returned,False
nifty_353,Research and Markets: LTE Strategy 2012 - 2017: Identify Important Business Issues and Challenges,nifty_680,"Research and Markets: LTE Profit Mantras, 2013 - 2016 Report Answers the Important Questions",0.82502276,0.3,614,2a801191985aae8bdf5ca825e4151055,False,1.0,True,not_returned,False
nifty_499,"Research and Markets: Cloud-Based VDI Market in France 2011-2015: Citrix Systems, Desktone, and Mokafive Dominate the Market",nifty_1007,Research and Markets: Virtual Desktop Infrastructure (VDI) Market in the US 2015-2019: Market to Grow at a CAGR of 29% with Citrix Systems & VMware Leading,0.8249635,0.3,952,2f9b5df9d9a6855c9fa6f472ac07612f,False,1.0,True,not_returned,False
nifty_7,Intuit and Microsoft Join Forces to Deliver Web Applications to Millions of Small Businesses,nifty_7,Microsoft and Intuit forge small business Web apps partnership,0.82486624,0.2857142857142857,0,c08308088e3069683177deae5fe2258b,False,1.0,True,not_returned,False
nifty_65,Research and Markets: The Global Telecommunications Services Report,nifty_799,Research and Markets: World Telecom Services - Markets & Players Database: Data & Forecasts - 2008-2017,0.824752,0.2142857142857142,1364,74e71f5b1c915676596855c3551064c9,False,1.0,True,not_returned,False
nifty_65,Research and Markets: Smartphone Application Market Trends and Figures 2010-2013,nifty_557,Research and Markets: Smartphones: Android Platform,0.8245639,0.2857142857142857,902,7ada16999cd061ba731e6d6f90d317cd,False,1.0,True,not_returned,False
nifty_360,"Research and Markets: Public Safety LTE: Contracts, Revenue, Market Share, Subscriptions and Forecasts by Vendor, Country and Spectrum Database: 2011 - 2015",nifty_760,Research and Markets: Global Public Safety (Long Term Evolution) LTE Market to 2016,0.82452554,0.1764705882352941,744,a127f7c33615a412c2087a060b225c0b,False,1.0,True,not_returned,False
nifty_31, Infonetics Research: IMS equipment market up 142% in 2009; carrier VoIP holding steady after tough year,nifty_275," Infonetics Research: IMS market up YoY as move to all-IP grows; SBCs, VAS bright spots in carrier VoIP market",0.82449603,0.2142857142857142,446,6e71550ac9fbc5c446527aee2909eafe,False,1.0,True,not_returned,False
nifty_320,McAfee Enhances Deal Registration Program to Fuel Channel Partner Growth and Profitability,nifty_499,McAfee Boosts Channel Partner Profitability with Comprehensive Set of Global Programs,0.8242695,0.1428571428571428,331,c6d1f697ce54b134dcd89b50f90021fc,False,1.0,True,not_returned,False
nifty_95,Research and Markets: Global Smartphone Application Market Report 2010,nifty_244,"Research and Markets: Global - Mobile Apps Market Insights: Get Information on the Top Competitors, Examples of Interesting Apps, Broad Statistics and Other Areas of Growth for the Future",0.8239205,0.1764705882352941,273,1d43fb290f9ef3dbc870407282d741fe,False,1.0,True,not_returned,False
nifty_612,"Research and Markets: The Wireless M2M Bible - Opportunities, Challenges, Strategies, Industry Verticals and Forecasts: 2013 - 2018",nifty_691,Research and Markets: M2M Market in North America 2012-2016,0.823877,0.1875,147,a5bc9636d8a520000f82b6984e670300,False,1.0,True,not_returned,False
nifty_684,Research and Markets: US Machine-to-Machine (M2M) Communications Markets Report 2013 - M2M Connections Likely to Reach 70 Million by 2018,nifty_738,Research and Markets: Consumer Electronics and Wireless M2M - 3rd Edition: Shipments of Consumer M2M Devices to Reach 13.8 Million in 2017,0.8238445,0.1875,99,b2facc43f38c4bdc6b02edde6f466dee,False,1.0,True,not_returned,False
nifty_545,Research and Markets: Global Mobile - Fundamental Changes to the Industry. Updated Report,nifty_1068,Research and Markets: Global Smartphone Market Report 2015-2020,0.8236887,0.2222222222222222,980,806fb1f4325b29de92989da0bacf78ef,False,1.0,True,not_returned,False
nifty_450,"Research and Markets: Global Microcell BTS Market Analysis & Forecast, 2011-2016",nifty_815,"Research and Markets: Global BTS Transceiver Market Analysis & Forecast, 2013-2018 (10th Edition)",0.82364976,0.5,686,3b00764ef5d6df0ac50ef4e795872b54,False,1.0,True,not_returned,False
nifty_691,Research and Markets: M2M Market in North America 2012-2016,nifty_851,Research and Markets: Global Security Applications and Wireless M2M Report 2014-2018,0.8234745,0.2142857142857142,296,a3b90f43ea3583643f8cc6e99c23af91,False,1.0,True,not_returned,False
nifty_759,Research and Markets: 2013 Report on the Cloud Analytics Market - with Forecast to 2018,nifty_872,Research and Markets: 2014 Report on the International Cloud System Management Software Market - Forecasts to 2018,0.82335293,0.1818181818181818,216,86b419f9135cc5dcf36afbcc4716897e,False,1.0,True,not_returned,False
nifty_992,"Research and Markets: End-to-End M2M Market Report, 2014-2019 Edition",nifty_1136,Research and Markets: Global M2M Competitive Landscape of Telecom Operators and Vendors in 2015,0.82324904,0.3333333333333333,260,f664305bf48a9ebe0286f619e23a8b37,False,1.0,True,not_returned,False
nifty_799,"Research and Markets: Virtual Desktop Infrastructure (VDI) Market in Korea 2014-2018 with Citrix Systems Inc., Microsoft Corp., and Vmware Inc. Dominating",nifty_986,"Research and Markets: Global Cloud-based VDI Market 2015-2019 with Citrix Systems, Moka5 & VMware Dominating",0.82322425,0.3333333333333333,345,36c2e5811288dfd7624b94933fcf37e6,False,1.0,True,not_returned,False
nifty_54,Research and Markets: World Endpoint Security Products Markets,nifty_834,"Research and Markets: Global Endpoint Security Market - Advancements, Forecasts & Analysis 2014-2019",0.8231187,0.3076923076923077,1447,ea255252da34908387b636d52bcd3293,False,1.0,True,not_returned,False
nifty_986,"Research and Markets: Global Cloud-based VDI Market 2015-2019 with Citrix Systems, Moka5 & VMware Dominating",nifty_1160,"Research and Markets: Global Virtualization and Cloud Management Software Market 2015-2019 with Amazon Web Services, Citrix Systems, Microsoft, Red Hat & VMware",0.82298225,0.3333333333333333,315,51814499e0a95a1ace93e5ee9da40667,False,1.0,True,not_returned,False
nifty_469," NVIDIA Unveils Cloud GPU Technologies, Redefining Computing Industry for Third Time",nifty_554, NVIDIA Unveils Industry's First Cloud-Based GPU That Delivers Workstation Graphics Capabilities to Any Screen,0.8229655,0.125,155,4d58cd91ee67da252430b130a00322ed,False,1.0,True,not_returned,False
nifty_99,Research and Markets: Global Mobile Handset Market - Handset Sales in Q1 2010 were Higher than Expected with the Release of Apples iPhone 4,nifty_376,Research and Markets: 4Q.2011 North America Handset Market Share and Forecast: Mobile Handset Sales to Rise to 243 Million in 2013,0.82289726,0.125,503,566933bb73a09bf4ae775ad4567a2ab0,False,1.0,True,not_returned,False
nifty_189,Research and Markets: Smartphone Futures 2011-2015,nifty_1068,Research and Markets: Global Smartphone Market Report 2015-2020,0.82279557,0.25,1636,cf4c1b276f4e2d3b3802e234842fba70,False,1.0,True,not_returned,False
nifty_99,Research and Markets: Global Mobile Handset Market - Handset Sales in Q1 2010 were Higher than Expected with the Release of Apples iPhone 4,nifty_376,Research and Markets: 4Q.2011 United States Handset Market Share and Forecast: Mobile Handset Sales to Rise to 230 Million in 2013,0.8227562,0.125,503,8efcae7bec8285597f6bf62afac86390,False,1.0,True,not_returned,False
nifty_680,"Research and Markets: LTE Profit Mantras, 2013 - 2016 Report Answers the Important Questions",nifty_905,Research and Markets: World LTE Market: Markets at December 2013 & forecasts to 2018,0.82258916,0.2727272727272727,416,74f85c67583775dcd2dcf3f1d567f6a3,False,1.0,True,not_returned,False
nifty_112,Research and Markets: Global Cloud-Based Applications Market 2009-2013,nifty_783,Research and Markets: Global Government Cloud Market Report 2013 - 2018,0.8223802,0.4,1243,81534952f9062642e28da21c52e57266,False,1.0,True,not_returned,False
nifty_237,Research and Markets: Cloud Computing: The Next IT Frontier for Financial Services?,nifty_259,Research and Markets: Potential of Cloud Computing,0.8223751,0.4285714285714285,41,74de9524a19484cb865177457f462970,False,1.0,True,not_returned,False
nifty_189,Research Reports on Mobile Application Markets in Various Countries Published by MarketPublishers.com,nifty_768,Research and Markets: Mobile Applications and App Stores: Market Analysis and Forecasts 2013 - 2018,0.8222369,0.0,1071,25732dbbadb4ef08535f0471733f24d8,False,1.0,True,not_returned,False
nifty_731,Regulator Cites Cyberattacks,nifty_775,Regulators Urge Action on Cyberattacks,0.8222277,0.25,82,a4b43c04ce3ba0690661cc044bf0567e,False,1.0,True,not_returned,False
nifty_740,"Netskope Cloud Report(TM): Software Development, Marketing and Productivity Cloud Apps Rank Lowest in Enterprise Readiness",nifty_799,"Netskope Unveils New Cloud Report(TM): Enterprises Have Average of 397 Cloud Apps in Use, 10x More Than IT Estimates",0.8220983,0.0769230769230769,117,239e33b665fde05bfa1269453ced5101,False,1.0,True,not_returned,False
nifty_355," McAfee, Inc. Names Autonomic Software, Inc. the 2011 Security Innovation Alliance Most Innovative Partner",nifty_738,McAfee Security Innovation Alliance Welcomes New Partners,0.82193977,0.2857142857142857,715,97a85f7063912e6e7f2c698465e0bde5,False,1.0,True,not_returned,False
nifty_619,Securosis Research Paper Examines the Benefits of Network-based Threat Intelligence,nifty_647,Webinar: Securosis and Damballa Discuss How to Uncover Advanced Threats Using Network-based Threat Intelligence,0.82166755,0.1428571428571428,50,af8a178bb2a312b394ba431fac6211f7,False,1.0,True,not_returned,False
nifty_608,Research and Markets: 2013 Worldwide Wireless Telecommunications Carriers Industry-Industry & Market Report,nifty_709,Research and Markets: 2013 Report on Wired Telecommunications Carriers in the US: Report says the industry struggles to remain relevant against competing technologies,0.8216479,0.125,184,bad8a34df6483e2d2b4bdc60e08b1ef9,False,1.0,True,not_returned,False
nifty_54,"Research and Markets: Cloud Computing Virtualization - Market Strategies Shares, and Forecasts, Worldwide, 2010-2016",nifty_1160,"Research and Markets: Global Virtualization and Cloud Management Software Market 2015-2019 with Amazon Web Services, Citrix Systems, Microsoft, Red Hat & VMware",0.8216212,0.125,2044,ef469aaffcffd5b845584d405e989b70,False,1.0,True,not_returned,False
nifty_227,Research and Markets: What Corporate Lawyers Need to Know Before Structuring or Negotiating a Cloud Computing Agreement for Their Clients,nifty_234,Research and Markets: What CEOs Need to Know Before Signing and/or Negotiating a Cloud Computing Agreement in 2011,0.82160634,0.5714285714285714,10,396ee66629bbf48727e0af8d77221d60,False,1.0,True,not_returned,False
nifty_850,"Research and Markets: Global LTE Metrocells Market Opportunities & Forecasts, 2018: Market to Nearly Double with a CAGR of 93%",nifty_905,Research and Markets: World LTE Market: Markets at December 2013 & forecasts to 2018,0.8214755,0.3846153846153846,99,b94424ce4c5e284d5484a8ff8b9d3127,False,1.0,True,not_returned,False
nifty_1018,Nexenta Showcases Next Generation of Software-Defined Storage (SDS) Solutions for the Cloud of the Future,nifty_1068,Nexenta Presents Award Winning Software-Defined Storage Solutions at the Dell Enterprise Forum in Europe,0.82141775,0.2142857142857142,91,c6667f7f4a5a846054ee2a1a260b4fcd,False,1.0,True,not_returned,False
nifty_355," McAfee, Inc. Names Autonomic Software, Inc. the 2011 Security Innovation Alliance Most Innovative Partner",nifty_814,McAfee Security Innovation Alliance Adds Partners in Key Technology Areas,0.82134265,0.2666666666666666,862,c8068e4212c9dfb3014496cf13bdf206,False,1.0,True,not_returned,False
nifty_189,Research Reports on Mobile Application Markets in Various Countries Published by MarketPublishers.com,nifty_234,Research and Markets: Smartphone App Market Monitor: A Comprehensive Source of Information on the Smartphone App Market,0.8212922,0.0,84,a775c8a2264fd19df6adb47f97317877,False,5.0,False,not_reviewed,False
nifty_112,Research and Markets: Global Cloud-Based Application Infrastructure Market 2009-2013,nifty_780,Research and Markets: Cloud Infrastructure Management: Companies and Solutions 2013,0.82120687,0.2727272727272727,1237,f93c156530a873b335b6af781d4a540d,False,5.0,False,not_reviewed,False
nifty_612,"Research and Markets: The Wireless M2M Bible - Opportunities, Challenges, Strategies, Industry Verticals and Forecasts: 2013 - 2018",nifty_1136,Research and Markets: Global M2M Competitive Landscape of Telecom Operators and Vendors in 2015,0.8211567,0.2142857142857142,968,3691acc9e76c3575b4ac5ec0ea84c7c0,False,5.0,False,not_reviewed,False
nifty_684,Research and Markets: US Machine-to-Machine (M2M) Communications Markets Report 2013 - M2M Connections Likely to Reach 70 Million by 2018,nifty_916,Research and Markets: Global Wireless M2M Market Report 2014-2019,0.8209622,0.3636363636363636,429,2b3165ef356cb48357ec3343fb16824b,False,5.0,False,not_reviewed,False
nifty_99,"Research and Markets: Come Together, Right Now, Over LTE (LTE Technology and Market Update European Focus)",nifty_680,"Research and Markets: LTE Profit Mantras, 2013 - 2016 Report Answers the Important Questions",0.8208168,0.5,1076,74ccea073dd11c1051a25ebb35c4fc9f,False,5.0,False,not_reviewed,False
nifty_540,"Accenture Positioned in the ""Leaders"" Quadrant of Leading Industry Analyst Firm`s Magic Quadrant for Enterprise Application Service Providers in China",nifty_999,"Accenture Positioned in the ""Leaders"" Quadrant of Gartner Magic Quadrant for Business Operations Consulting Services, Worldwide",0.82075673,0.1333333333333333,862,4f79a4d17ee41f437928aea213d0e27f,False,5.0,False,not_reviewed,False
nifty_540,"Accenture Positioned in the ""Leaders"" Quadrant of Leading Industry Analyst Firm`s Magic Quadrant for Enterprise Application Service Providers in China",nifty_814,"Accenture Positioned in the ""Leaders"" Quadrant of Gartner Magic Quadrant for Business Operations Consulting Services, Worldwide",0.8207566,0.1333333333333333,519,4f79a4d17ee41f437928aea213d0e27f,False,5.0,False,not_reviewed,False
nifty_553,Leading Technology Partners In Asia Embrace NetSuite SuiteCommerce,nifty_810,NetSuite Strengthens its Footprint in the Asian Market with New Partnerships,0.8206884,0.125,490,cf89f53b69926400470f2e14b6751761,False,5.0,False,not_reviewed,False
nifty_727,"Research and Markets: ""TD-LTE - Really Taking off in 2013?"" Presents the TD-LTE Ecosystem Status at Mid-2013",nifty_812,"Research and Markets: Worldwide LTE Market Analysis 2013-2019: LTE-FDD, TD-LTE & LTE Advanced",0.82039565,0.3846153846153846,162,1e6855010001f791dcc1c486449c2570,False,5.0,False,not_reviewed,False
nifty_65,Research and Markets: The Global Telecommunications Services Report,nifty_534,Research and Markets: Top 345 Telecommunications Services (North American),0.82029504,0.2222222222222222,861,75144c3284eaaa233ee6d8833bcf8e6f,False,5.0,False,not_reviewed,False
nifty_99,"Research and Markets: USA - Telecoms, Wireless and Broadband Overview and Analysis 2010 Update",nifty_237,Research and Markets: Updated 2011 US Wireless Telecommunications Services Report on the $190 Billion Industry,0.8202148,0.1666666666666666,252,089e2a245b58ea0913452926acd3db5f,False,5.0,False,not_reviewed,False
nifty_276,Viewfinity Joins McAfee Security Innovation Alliance,nifty_738,McAfee Security Innovation Alliance Welcomes New Partners,0.8201109,0.7142857142857143,860,a442ce0a10837e90f399fe8efe20e191,False,5.0,False,not_reviewed,False
nifty_99,"Research and Markets: Come Together, Right Now, Over LTE (LTE Technology and Market Update European Focus)",nifty_905,"Research and Markets: LTE Market (Components, Technologies and Applications) Report 2012-2020",0.81998336,0.375,1492,8046be74b17b9ebe2df38ce7d28af12f,False,5.0,False,not_reviewed,False
nifty_691,Research and Markets: App Development and Distribution Models,nifty_692,Research and Markets: Consumers and App Business Models,0.8199537,0.3333333333333333,1,072b5245ef0943716f926682761ad7cf,False,5.0,False,correct,False
nifty_684,Research and Markets: Telecom Managed Services Market Report - Forecast to 2018,nifty_799,Research and Markets: Telecom Players & Market Watch - World Telecom Services - State-of-the-Art: Forecasts up to 2017,0.8198866,0.3125,218,0189bae03aa1aabd0c2264d3544ece5e,False,5.0,False,correct,False
nifty_768,Research and Markets: Mobile Applications and App Stores: Market Analysis and Forecasts 2013 - 2018,nifty_787,"Research and Markets: Mobile Data & Applications: State of the Industry, Market Prospects, and Forecast 2013 - 2018",0.8198364,0.2857142857142857,46,2a4c4221aa4c2f7db3bf419d38601ef1,False,5.0,False,not_reviewed,False
nifty_259,Research and Markets: Potential of Cloud Computing,nifty_362,Research and Markets: Cloud Computing in High Performance Computing: Usage and Types,0.8197889,0.375,184,52bbc97a12361afd68cf562edbdd4074,False,5.0,False,not_reviewed,False
nifty_355,Research and Markets: The World Of BigData,nifty_832,Research and Markets: Big Data Leaders: 1010data,0.8197872,0.3333333333333333,892,024329a7d1663cdea87d28d3cc9acb18,False,5.0,False,not_reviewed,False
nifty_738,Research and Markets: Consumer Electronics and Wireless M2M - 3rd Edition: Shipments of Consumer M2M Devices to Reach 13.8 Million in 2017,nifty_992,"Research and Markets: End-to-End M2M Market Report, 2014-2019 Edition",0.8197315,0.2,477,a05fc3c4dd4102b42d7cce8803ae1ec4,False,5.0,False,correct,False
nifty_850,Research and Markets: Global Trade Management Software Market 2014-2018: Emergence of cloud-based solutions is expected to propel the growth of the market during the forecast period,nifty_872,Research and Markets: 2014 Report on the International Cloud System Management Software Market - Forecasts to 2018,0.8197051,0.1052631578947368,41,e902db1f481fdbf2adcc40e00517b134,False,5.0,False,not_reviewed,False
nifty_534,"Research and Markets: Global Cloud-based Storage Market 2011-2015 Report: Amazon, EMC, Google and Microsoft Dominate",nifty_758,Research and Markets: 2013 Report on the Cloud Storage Market - with Worldwide Forecasts to 2018,0.81970155,0.1428571428571428,419,65c336d025c27548ab2e40468ef2e770,False,5.0,False,not_reviewed,False
nifty_1038,"Research and Markets: Global Hybrid Cloud (Consulting, Cloud Integration, Cloud Management, Cloud Security, and Networking) Market 2015-2019",nifty_1076,Research and Markets: Cloud Computing Services - Global Strategic Business Report 2015-2020: Hybrid Clouds to Challenge Public Cloud Deployments,0.81964177,0.2105263157894736,69,4a0f4077395667c49232d184f94a089b,False,5.0,False,not_reviewed,False
nifty_219,Research and Markets: Smartphones: A Worldwide View - More Than Half of US Handset Shipments Will be Smartphones by 2012 and will Move to 1 Billion by 2015 Worldwide,nifty_376,Research and Markets: 4Q.2011 United States Handset Market Share and Forecast: Mobile Handset Sales to Rise to 230 Million in 2013,0.81963176,0.1666666666666666,285,0a45948c9d568d371b3aa8529f5bb66e,False,5.0,False,correct,False
nifty_444,Research and Markets: LTE Pricing - Market Insights Report is Part of the 2012 Edition of the World LTE Market - Watch Service Collection,nifty_595,"Research and Markets: The Future of LTE: Infrastructure, Applications, and Subscribers 2013 - 2018",0.81938154,0.1666666666666666,287,07adbdcaa924caa8adb1ba1911d557d1,False,5.0,False,not_reviewed,False
nifty_355,Research and Markets: LTE Solutions and Market Opportunities - Bundle Report - Comprehensive Analysis,nifty_444,Research and Markets: LTE Pricing - Market Insights Report is Part of the 2012 Edition of the World LTE Market - Watch Service Collection,0.819192,0.1578947368421052,164,aa499791b6670cda7ed5fc5b129aaeab,False,5.0,False,not_reviewed,False
nifty_1076,Research and Markets: Cloud Computing Services - Global Strategic Business Report 2015-2020: Hybrid Clouds to Challenge Public Cloud Deployments,nifty_1143,Research and Markets: Global Personal Cloud Strategic Business Report 2015-2020 - Personal Cloud Computing: The Next Big Thing in Cloud Computing,0.8189949,0.4444444444444444,120,4b05b00cfd9047075130e01bf7d450b6,False,5.0,False,not_reviewed,False
nifty_353,Research and Markets: LTE Strategy 2012 - 2017: Identify Important Business Issues and Challenges,nifty_456,"Research and Markets: The LTE Market by Infrastructure, Devices and Operator Services 2012 - 2016",0.8189591,0.1666666666666666,194,7cec95e8f941ff662bb7953ec05d3dec,False,5.0,False,not_reviewed,False
nifty_799,"Research and Markets: Virtual Desktop Infrastructure (VDI) Market in Korea 2014-2018 with Citrix Systems Inc., Microsoft Corp., and Vmware Inc. Dominating",nifty_1008,"Research and Markets: United States Cloud-based VDI Market 2015-2019 with Citrix Systems & VMware Dominating & Dell, Moka5 and Virtual Bridges Emerging as Key Players",0.81861347,0.2857142857142857,387,ce23b4e9981eeb5f3b3c0367e6216fd7,False,5.0,False,not_reviewed,False
nifty_417,Research and Markets: The LTE Device Marketplace - Industry Is Set to Grow at a Rapid Pace,nifty_1164,"Research and Markets: Global LTE Consumer Devices Market Forecast and Opportunities, 2020 - Samsung and Apple are Expected to Continue their Market Domination",0.81859165,0.2222222222222222,1391,f9f8171dabaca49bfa9b3a5f2c70d586,False,5.0,False,not_reviewed,False
nifty_665,NewVantage Partners Takes Big Data to Executive Audiences,nifty_738,NewVantage Partners Shares Big Data Success Stories,0.8181933,0.5,134,93b643d585f40ce8f081db59773c7ce6,False,5.0,False,not_reviewed,False
nifty_558, ControlCase Webinar Brings Clarity to PCI Compliance in the Cloud,nifty_881,Webinar -- Make It Work: PCI in the Cloud,0.81818634,0.1666666666666666,609,2d1e00b5655f725e685191f08c71e799,False,5.0,False,not_reviewed,False
nifty_227,"Research and Markets: Decision Support Systems for Business Intelligence, 2nd Edition",nifty_237,Research and Markets: Business Intelligence,0.81804436,0.5,16,56ea1a0b2943a8399395291d6a9ff237,False,5.0,False,not_reviewed,False
nifty_779,"The Radicati Group Releases ""Endpoint Security - Market Quadrant 2013""",nifty_926,"The Radicati Group Releases ""Corporate Web Security Market, 2014 - 2018""",0.81790024,0.3333333333333333,274,89e136f7d76cd8fa9754d22227239db6,False,5.0,False,not_reviewed,False
nifty_112,Research and Markets: Global Cloud-Based System Infrastructure Market 2009-2013,nifty_500,Research and Markets: Global Cloud Equipment Market 2011-2015,0.8178548,0.4444444444444444,714,0741b43a9c6b301f41a56ba2d48199df,False,5.0,False,not_reviewed,False
nifty_99,"Research and Markets: USA - Telecoms, Wireless and Broadband Overview and Analysis 2010 Update",nifty_355,Research and Markets: Broadband Wireless Solutions and Market Opportunities,0.8177804,0.25,467,cdcb59d340f2196a67676c61aed84279,False,5.0,False,not_reviewed,False
nifty_252,IBM Unveils Smarter Commerce Software and Services Offerings,nifty_473,IBM Accelerates Business from Supply to Demand with New Cloud Offerings For Smarter Commerce,0.81775635,0.125,406,62a62fb325bd3aee0103bacbf61c501d,False,5.0,False,not_reviewed,False
