id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict
nifty_217,"Zacks Analyst Blog Highlights: Citigroup, JPMorgan Chase, U.S. Bancorp, Cognizant Technology Solutions, and Infosys Technologies",nifty_355,"The Zacks Analyst Blog Highlights: IBM, Citigroup, Goldman Sachs Group, US Bancorp and Morgan Stanley",0.8420847,0.1111111111111111,251,fd201452479e2ce361c53abcd17a2570,,,False,
nifty_753,"The Zacks Analyst Blog Highlights: Apple, Amazon.com, Microsoft, Nokia and Supertex",nifty_772,"The Zacks Analyst Blog Highlights:Apple, Microsoft, Wal-Mart, Hewlett Packard and Target",0.84207875,0.2857142857142857,36,d9a517fd54819e248e7dbd2fad7337aa,,,False,
nifty_388,"The Zacks Analyst Blog Highlights: Joy Global, Magna International, General Motors, Honda Motor and Toyota Motor",nifty_661,"The Zacks Analyst Blog Highlights: Ford Motor, General Motors, Toyota Motor, Honda Motor and Nissan Motor",0.8420623,0.5,515,147cc8ab18c17a1e02572254777e01a9,,,False,
nifty_602,"The Zacks Analyst Blog Highlights: Wells Fargo, Deutsche Bank, Barclays, JPMorgan Chase and Banco Macro",nifty_926,"The Zacks Analyst Blog Highlights: Citigroup, BB&T;, Goldman Sachs Group, Bank of America and JPMorgan Chase",0.8420253,0.2916666666666667,600,fe426f60dd1e9a960d44cbfaa63a2ebe,,,False,
nifty_165," FreePennyAlerts.com Daily Investment Stock Report Alerts: Citigroup Inc., Ford Motor Company, General Electric Company,",nifty_185," FreePennyAlerts.com Daily Investment Stock Report Alerts: Ford Motor Company, General Electric Company, Intel Corp. and",0.8420101,0.5882352941176471,37,aa2afb9d442968e581a61d97ef1e8a7d,,,False,
nifty_217,"Zacks Analyst Blog Highlights: TiVo, CBS, Comcast, Dish Network and DirecTV",nifty_960,"The Zacks Analyst Blog Highlights: Comcast, Time Warner Cable, Verizon Communications, Netflix and Google",0.8419835,0.0526315789473684,1374,667e05ddcf720e1d6078c83dc2b9f7f2,,,False,
nifty_272,"The Zacks Analyst Blog Highlights: Deere & Company, Caterpillar, CNH Global NV, Kubota Corporation and United Continental Holdings",nifty_733,"Zacks Industry Outlook Highlights: Deere & Company, Caterpillar and CNH Global",0.84196985,0.3,859,34f3fa78a25469482c4b499aa6d7002e,,,False,
nifty_364,"The Zacks Analyst Blog Highlights: Johnson & Johnson, China Unicom, Apple, China Mobile and China Telecom",nifty_872,"The Zacks Analyst Blog Highlights:Kirkland's, Chunghwa Telecom, LM Ericsson, China Mobile and Nokia",0.8419532,0.3157894736842105,952,c2f80bf53155ce3587228fd60bf8b6e2,,,False,
nifty_192,"Zacks Analyst Blog Highlights: MasterCard, Visa, Bank of America, JPMorgan Chase and Wells Fargo",nifty_478,"The Zacks Analyst Blog Highlights: Morgan Stanley, Moody's, JPMorgan Chase, Citigroup and Bank of America",0.8419478,0.2777777777777778,526,f058bf56d9dfacf6d9d4f8da4f6e0742,,,False,
nifty_343,"The Zacks Analyst Blog Highlights: DuPont, Union Pacific Railroad, Ford, General Motors and Exxon",nifty_860,"The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, TOTAL SA, BP and Royal Dutch Shell",0.84189665,0.125,966,8b93290038e064a98716d9a452771056,,,False,
nifty_573,"The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, General Electric, Johnson & Johnson and Wells Fargo",nifty_904,"The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, Apache, Halcon Resources and Noble",0.8418923,0.3157894736842105,617,ba48741706e43589f54af222350441ef,,,False,
nifty_358,"The Zacks Analyst Blog Highlights: Apple, Google, CME Group, Netflix and IBM",nifty_684,"The Zacks Analyst Blog Highlights: Nokia, Apple, Google, Microsoft and Aetna",0.84186655,0.3333333333333333,613,8d229a2a51f7296555ea69c2ce4927fe,,,False,
nifty_512,"The Zacks Analyst Blog Highlights: Verizon Communications, Apple, Google, AT&T; and Sprint Nextel",nifty_848,"The Zacks Analyst Blog Highlights: United Technologies, AT&T;, Boeing, Caterpillar and Verizon Communications",0.8418593,0.3529411764705882,634,7a2509438eb1b624fe68a7f10022ff9e,,,False,
nifty_192,"Zacks Analyst Blog Highlights: Leap Wireless International, SanDisk, Google, Metro PCS Communications and America Movil SAB",nifty_335,"The Zacks Analyst Blog Highlights: VeriSign, Symantec, Leap Wireless International, Wireless International, America Movil and MetroPCS",0.84185493,0.2727272727272727,264,2528d51d3bb9829b753076a82524fab6,,,False,
nifty_851,"The Zacks Analyst Blog Highlights: Amazon.com, Google, Apple, IAC/InterActiveCorp and Gorman-Rupp",nifty_932,"The Zacks Analyst Blog Highlights: Yahoo!, Google, Amazon, Facebook and ACE",0.8418351,0.1875,147,3b227901974c1368d8bcbc706bee894e,,,False,
nifty_404,"The Zacks Analyst Blog Highlights: Citigroup, JPMorgan Chase, Goldman Sachs Group, Bank of America and Forest Laboratories",nifty_904,"The Zacks Analyst Blog Highlights: Berkshire Hathaway, Capital One Financial, Principal Financial Group, Lincoln National and BioCryst Pharmaceuticals",0.8418255,0.1034482758620689,931,9f226475a19ee651f2adc0fe068c433d,,,False,
nifty_358,"The Zacks Analyst Blog Highlights: Apple, Google, CME Group, Netflix and IBM",nifty_608,"The Zacks Analyst Blog Highlights: Amazon.com, Netflix, Comcast, News Corp and Walt Disney",0.84182453,0.1764705882352941,474,7c34ec6148612a19cb9598d5ecaa4b2a,,,False,
nifty_474,"The Zacks Analyst Blog Highlights: Verizon Communications, Vodafone, AT&T;, MetroPCS Communications and Deutsche Telekom",nifty_554,"The Zacks Analyst Blog Highlights: AT&T;, Viacom, Verizon Communications, Sprint Nextel and Bristol-Myers Squibb",0.841808,0.3333333333333333,147,f1a9dcb2896df90dfe2057b44d875096,,,False,
nifty_30,"Zacks Analyst Blog Highlights: BP Plc., ConocoPhillips, Chesapeake Energy Corp., ExxonMobil and XTO Energy",nifty_273,"The Zacks Analyst Blog Highlights: ExxonMobil, Chevron, ConocoPhillips, BP plc and Royal Dutch Shell",0.8418022,0.3157894736842105,442,f5750c84c136d3f46b9886162a1abb81,,,False,
nifty_881,"Insurance Stocks Technical Data -- Research on Aflac, CNO Financial, Assurant, and Loews",nifty_966,"Technical Report on Insurance Stocks - Aflac, CNO Financial, Aegon N.V., AmTrust Financial Services, and Axis Capital Holdings",0.84180087,0.1904761904761904,153,e2788fa690f8b795faca31370b65e5c4,,,False,
nifty_91,"Zacks Analyst Blog Highlights: Visa, Citigroup, Bank of America, JPMorgan Chase, Discover Financial Services and MasterCard",nifty_602,"The Zacks Analyst Blog Highlights:MasterCard, Discover Financial Services, Fidelity National Information Services, Global Payments and Novartis",0.84176844,0.2608695652173913,947,4558f0c4553b5dd1c07dc2a76dbf852b,,,False,
nifty_192,"Zacks Analyst Blog Highlights: Google, Sony Corp, Netflix, Amazon.com and Apple",nifty_814,"The Zacks Analyst Blog Highlights: Google, Comcast, Time Warner Cable, Netflix and Apple",0.8417662,0.2,1161,6dbd14b0d2f1341d7ea0198d12e387b1,,,False,
nifty_404,"The Zacks Analyst Blog Highlights: Wells Fargo, JPMorgan Chase, Goldman Sachs Group, Bank of America and Automatic Data Processing",nifty_529,"The Zacks Analyst Blog Highlights: Bank of America, J.P. Morgan Chase, Citigroup, Capital One Financial and Fifth Third Bancorp",0.84169173,0.1612903225806451,230,4bdaf6ec3b5729127893740a4dece4fe,,,False,
nifty_30,HEADLINE STOCKS-U.S. small/midcap stocks to watch on March 3,nifty_184,HEADLINE STOCKS-U.S. small/midcap stocks on the move on Dec 8,0.84168965,0.5,280,be8ccec99828f3f1a6fca927cfd63948,,,False,
nifty_836,"The Zacks Analyst Blog Highlights: Comcast, Warner Cable, AT&T;, Verizon Communications and Hewlett-Packard",nifty_848,"The Zacks Analyst Blog Highlights: United Technologies, AT&T;, Boeing, Caterpillar and Verizon Communications",0.8416824,0.3157894736842105,25,0b153325dc192f9e580d1328e216b096,,,False,
nifty_906,"Today's Review on Diversified Financial Services Equities -- CME Group, Leucadia National, Berkshire Hathaway, Voya Financial, and ING Groep",nifty_999,"Diversified Financial Services Equities Technical Study - Berkshire Hathaway, Leucadia National, NASDAQ OMX, Moody's, and Intercontinental Exchange",0.841671,0.3333333333333333,176,d86dcfa1ef690ad1a05b4dd619f13df7,,,False,
nifty_202,"Zacks Earnings Trends Highlights: Alcoa, Intel and J.P. Morgan",nifty_309,"Zacks Earnings Trends Highlights: Bank of America, Apple, Google and Intel",0.84166306,0.1818181818181818,196,b9f3efeafc0e47656ac653858cd5fc30,,,False,
nifty_649,"The Zacks Analyst Blog Highlights:Encana, Ford Motor, General Motors, Volkswagen and Toyota Motor",nifty_783,"The Zacks Analyst Blog Highlights:Honda Motor, Fuji Heavy Industries, Ford Motor, Toyota Motor and General Motors",0.84165883,0.5789473684210527,245,82e972b41ca8aec78ed55d0cb1161c50,,,False,
nifty_500,"The Zacks Analyst Blog Highlights: Oracle, Facebook, Best Buy, Viacom and Google",nifty_832,"The Zacks Analyst Blog Highlights:Google, Facebook, Marin Software, Yelp and Amazon.com",0.84162146,0.2857142857142857,623,bd4e80e517465514c0089f8a6bb9ac11,,,False,
nifty_338,"The Zacks Analyst Blog Highlights: JPMorgan Chase, Morgan Stanley, Discover Financial Services, MasterCard and Visa",nifty_404,"The Zacks Analyst Blog Highlights: Citigroup, JPMorgan Chase, Goldman Sachs Group, Bank of America and Forest Laboratories",0.84159696,0.2083333333333333,125,9dfdacfd98248fe8e25afd3f7aea6d1b,,,False,
nifty_512,"The Zacks Analyst Blog Highlights:Google, Facebook, LinkedIn, Amazon.com and Motorola Mobility Holdings",nifty_780,"The Zacks Analyst Blog Highlights: Facebook, Teradyne, Google, Microsoft and Sony",0.8415592,0.3076923076923077,502,d951f01310240abd2936228d92889069,,,False,
nifty_353,"The Zacks Analyst Blog Highlights: Alcoa, Chevron, Pepsi, Google and J.P. Morgan",nifty_573,"The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, General Electric, Johnson & Johnson and Wells Fargo",0.8415432,0.1578947368421052,412,5c0c0fb7f9a2d3b3ca3c4747613fd8c6,,,False,
nifty_358,"The Zacks Analyst Blog Highlights: AT&T;, Google, Verizon Communication, Apple and EnCana",nifty_394,"The Zacks Analyst Blog Highlights: Electronic Arts, Time Warner Cable, Apple, Comcast and Verizon Communication",0.8415281,0.3333333333333333,69,c52b24146b1ded859543b0f38acaf306,,,False,
nifty_65,"Zacks Analyst Blog Highlights: Wal-Mart, USG, Plum Creek Timber, Berkshire Hathaway and Fortune Brands",nifty_193,"Zacks Analyst Blog Highlights: D.R. Horton, Berkshire Hathaway, Fortune Brands, PPG Industries and International Paper",0.84150165,0.2916666666666667,236,8f589795c892b62ec5634cc0137e0e5f,,,False,
nifty_417,"The Zacks Analyst Blog Highlights: Citigroup, HSBC Holdings PLC, J.P. Morgan Chase, Goldman Sachs Group and UBS AG",nifty_753,"The Zacks Analyst Blog Highlights: Hartford Financial Services Group, Bank of America, JPMorgan Chase, Wells Fargo and Citigroup",0.84147835,0.1724137931034483,627,d1c99414bb98bc8697829e33f2804385,,,False,
nifty_512,"The Zacks Analyst Blog Highlights: Apple, AuthenTec, Google, Microsoft and Research In Motion",nifty_614,"The Zacks Analyst Blog Highlights:Intel, Netflix, Apple, Microsoft and Google",0.84143305,0.5,196,c1158e14580817119111c7e241e77dbc,,,False,
nifty_252,"The Zacks Analyst Blog Highlights: Alcoa, Google, J.P. Morgan, Bank of America and Fastenal",nifty_783,"The Zacks Analyst Blog Highlights:Ocwen Financial, Bank of America, JPMorgan Chase, Wells Fargo and Citigroup",0.84142005,0.1904761904761904,986,11ccb09bea56ca3d3685bac0a088ce9f,,,False,
nifty_150,"Zacks Analyst Blog Highlights: Chevron, ExxonMobil, The Boeing, Lockheed Martinand Northrop Grumman",nifty_573,"The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, General Electric, Johnson & Johnson and Wells Fargo",0.8413791,0.0434782608695652,783,39e5e971c0683aa18425fc55f8aab8c9,,,False,
nifty_748,"The Zacks Analyst Blog Highlights:IBM, Textron, Lockheed Martin, Northrop Grumman and General Dynamics",nifty_873,"The Zacks Analyst Blog Highlights: Northrop Grumman, Lockheed Martin, United Technologies, L-3 Communications Holdings and General Dynamics",0.8413029,0.55,237,39b7222f1bf042d3a7924e81ad1dfa9e,,,False,
nifty_99,"Zacks Analyst Blog Highlights:Citigroup Inc. Morgan Stanley, American International Group, General Motors and Brinker International",nifty_207,"Zacks Analyst Blog Highlights: The Goldman Sachs Group, Citigroup, JPMorgan Chase, Morgan Stanley and State Street",0.8413002,0.2962962962962963,197,9e1139108e207ced3b392f26ec62f5ec,,,False,
nifty_54,"Zacks Analyst Blog Highlights: JPMorgan Chase & Company, Citigroup, Goldman Sachs, Morgan Stanley and Wells Fargo",nifty_91,"Zacks Analyst Blog Highlights: Visa, Citigroup, Bank of America, JPMorgan Chase, Discover Financial Services and MasterCard",0.84129536,0.24,68,9558847ed745b14d30a5cb7b13c86968,,,False,
nifty_565,"The Zacks Analyst Blog Highlights: Wells Fargo, Bank of America, Citigroup, JPMorgan Chase and AAR",nifty_837,"The Zacks Analyst Blog Highlights:ADP, Microsoft, Boeing, JPMorgan Chase and Goldman Sachs Group",0.8412822,0.25,515,77bafac925a7a93ba646ae1aa0a7108f,,,False,
nifty_128,"Zacks Analyst Blog Highlights: American International Group, Morgan Stanley, Bank of America, JPMorgan Chase and Wells Fargo",nifty_502,"The Zacks Analyst Blog Highlights: MasterCard, Visa, Citigroup, Bank of America and JPMorgan Chase",0.8412791,0.2727272727272727,691,c759a41a3d55528e9c1241cc5eae499f,,,False,
nifty_283," ElitePennyStock.com Morning Alerts: Sprint, Citigroup, Bank of America, Sirius, Intel, High Plains Gas, Ford, Level 3,",nifty_303," EastwindResearch.com Morning Alerts: Bank of America, Ford, General Electric, Pfizer, Charles Schwab, Sprint, MGM Mirage and Citig",0.84126776,0.1785714285714285,36,ae6eb99c19eba6414674994ac3a343fc,,,False,
nifty_799,"The Zacks Analyst Blog Highlights: Facebook, Twitter, Google, Baidu and On Semiconductor",nifty_861,"The Zacks Analyst Blog Highlights: Facebook, Yahoo, Twitter, Google and Montpelier Re Holdings",0.8412347,0.4166666666666667,112,9d391c08f88c18c743095ded4685e10e,,,False,
nifty_612,"Leading Investment Service Previews Earnings for Cisco, Whole Foods, Deere, NVIDIA & Others",nifty_711,"Leading Investment Service Previews Earnings for Cree, Cisco, NetApp, Deere & Others",0.84123194,0.4545454545454545,182,b4bee468894227c00a1046e00330b1ac,,,False,
nifty_184,"Zacks Analyst Blog Highlights: Google, Barnes & Noble, Sony Corp, Apple Inc and Amazon",nifty_923,"The Zacks Analyst Blog Highlights: Apple, Facebook, Netflix, Google and Amazon",0.8411471,0.2,1372,c0c9155d6ff045a9b1f4544d0b848d5f,,,False,
nifty_608,"The Zacks Analyst Blog Highlights: Amazon.com, Netflix, Comcast, News Corp and Walt Disney",nifty_814,"The Zacks Analyst Blog Highlights: Netflix, Comcast, Time Warner Cable, AT&T; and Verizon",0.84113383,0.2352941176470588,385,5e76ba4da0b3198487737bab14650600,,,False,
nifty_498,"The Zacks Analyst Blog Highlights: Nokia, Apple, Google, Microsoft and Verizon Communication",nifty_935,"The Zacks Analyst Blog Highlights: Intel, Qualcomm, Google, AT&T; and Verizon Communications",0.84112936,0.2857142857142857,813,b4a675eec0c415fe5596ef5831fc7e6c,,,False,
nifty_545,"The Zacks Analyst Blog Highlights: Fiat, Ford Motor, General Motors, Lions Gate Entertainment and Time Warner",nifty_768,"The Zacks Analyst Blog Highlights:Pandora Media, Ford Motor, Facebook, Daimler and General Motors",0.84112793,0.3809523809523809,415,a425d23cf50c3b28ab3ecb0af2789e20,,,False,
nifty_98,"Zacks Analyst Blog Highlights: JPMorgan Chase, Royal Bank of Scotland,Sempra, ReneSola and Rite Aid",nifty_935,"The Zacks Analyst Blog Highlights: Royal Bank of Scotland Group, HSBC Holdings, Barclays, Citigroup and JPMorgan Chase",0.8411254,0.3809523809523809,1548,74810d6bebd4b95e35ec452f96f983e9,,,False,
nifty_13,"Zacks Analyst Blog Highlights: Microsoft, Amazon, Apple, Intel and Chevron Corporation",nifty_309,"The Zacks Analyst Blog Highlights: Bank of America, Apple, Google, Intel and Kimberly-Clark Corporation",0.84112,0.1875,540,a039bf4cde827e95a0fa68211e54f6e4,,,False,
nifty_404,"The Zacks Analyst Blog Highlights: Citigroup, JPMorgan Chase, Goldman Sachs Group, Bank of America and Forest Laboratories",nifty_935,"The Zacks Analyst Blog Highlights: Royal Bank of Scotland Group, HSBC Holdings, Barclays, Citigroup and JPMorgan Chase",0.84111357,0.3636363636363636,987,1bec9eba784651d611cade661487e6ae,,,False,
nifty_656,"The Zacks Analyst Blog Highlights: JPMorgan Chase, Citigroup, Morgan Stanley, Goldman Sachs Group and American Public Education",nifty_768,"The Zacks Analyst Blog Highlights: JPMorgan Chase, BlackRock, MetLife, Freddie Mac and Fannie Mae",0.84110844,0.2,203,2d0c36568f71ec87ee6431be0df439d3,,,False,
nifty_478,"The Zacks Analyst Blog Highlights: Boeing, General Dynamics, Lockheed Martin, Northrop Grumman and Hasbro",nifty_812,"The Zacks Analyst Blog Highlights: Tesla Motors, Apple, Lockheed Martin, Northrop Grumman and Alliant Techsystems",0.8410898,0.4,630,198f24c43379d042a211b208264dc5bc,,,False,
nifty_113,"Zacks Analyst Blog Highlights: Chevron, ExxonMobil, ConocoPhillips and Royal Dutch Shell PLC",nifty_952,"The Zacks Analyst Blog Highlights: Chevron, Royal Dutch Shell, ONEOK Partners, Occidental Petroleum and Cabot Oil & Gas",0.8410872,0.2272727272727272,1550,9297cb5b0132407ae3d9fb713e463315,,,False,
nifty_696,"Spectra Energy, Kinder Morgan, Plains All American Pipeline, and Energy Transfer Equity Early Briefing and Review",nifty_775,"Morning Market Inspection: Kinder Morgan, Spectra Energy, Plains All American Pipeline, and Energy Transfer Equity",0.8410649,0.6842105263157895,145,38a55027dd3148fe61ab4f676c9b1a0b,,,False,
nifty_748,"Pre-Market Review: The AES Corp., Atlantic Power Corp., Dynegy Inc., and Portland General Electric Co.",nifty_779,"Pre-Market Equity Coverage: AES Corp., Atlantic Power, Dynegy, and Portland General Electric",0.8410572,0.3636363636363636,60,e050d293c10e2dd062710b73de8d0ae8,,,False,
nifty_758,"The Zacks Analyst Blog Highlights: Comerica, Discover Financial Services, KeyCorp, Zions Bancorp., Bank of Montreal and Banco Bilbao Vizcaya Argentaria",nifty_950,"The Zacks Analyst Blog Highlights: SunTrust Banks, U.S. Bancorp, Comerica and Citigroup",0.84103054,0.1666666666666666,357,3e11b0c6f322e44be4f505f8b192b272,,,False,
nifty_141,"Zacks Analyst Blog Highlights: Nokia, Google, Apple, Motorola and Intel",nifty_252,"The Zacks Analyst Blog Highlights: Apple, Verizon Communications, Vodafone, AT&T; and Nokia",0.8410234,0.1428571428571428,203,6fc6bd25ce10ad4fb3f23203ecc04a38,,,False,
nifty_837,"The Zacks Analyst Blog Highlights: Chevron, Exxon Mobil, Range Resources, Abraxas Petroleum and Boeing.",nifty_877,"The Zacks Analyst Blog Highlights:Anadarko Petroleum, Exxon Mobil, Chevron, Royal Dutch Shell, Chesapeake Energy, Oceaneering International and Eni",0.84099835,0.2592592592592592,72,4ce2f3a1a6e65a074fb792d3fea7e211,,,False,
nifty_338,"The Zacks Analyst Blog Highlights: JPMorgan Chase, Morgan Stanley, Discover Financial Services, MasterCard and Visa",nifty_529,"The Zacks Analyst Blog Highlights: Bank of America, J.P. Morgan Chase, Citigroup, Capital One Financial and Fifth Third Bancorp",0.8409938,0.1851851851851851,355,1abc43fad6d2374410d75d0404ce5d34,,,False,
nifty_207,"Zacks Analyst Blog Highlights: U.S. Bancorp, Bank of America, JPMorgan Chase & Company, Wells Fargo & Company and The Bank of New York Mellon",nifty_545,"The Zacks Analyst Blog Highlights: JPMorgan Chase, U.S.Bancorp, BB&T;, Western Digital and Seagate Technology",0.8409745,0.1379310344827586,621,334acd961fe299440d5a4d9275e9ddbb,,,False,
nifty_216, Zacks Investment Research Initiates Coverage on Verisante Technology With Outperform Rating,nifty_808,Zackâs Investment Research Initiates Coverage of VeriTeQ Corporation with an Outperform Rating,0.8409529,0.1333333333333333,1101,3945f1a53d194cc6884a1f42296785c3,,,False,
nifty_738,"The Zacks Analyst Blog Highlights: SVB Financial, Rogers Communications, AT&T;, TELUS and BCE",nifty_860,"The Zacks Analyst Blog Highlights: AT&T;, Verizon Communications, Crown Castle International, Amdocs and Juniper Networks",0.8409503,0.2272727272727272,230,4dab62ff756c5bb8eb9381858e4f914b,,,False,
nifty_99,"Zacks Analyst Blog Highlights:Citigroup Inc. Morgan Stanley, American International Group, General Motors and Brinker International",nifty_926,"The Zacks Analyst Blog Highlights: Citigroup, BB&T;, Goldman Sachs Group, Bank of America and JPMorgan Chase",0.84091604,0.1379310344827586,1532,076636a33c57cb5aad968752d783be7e,,,False,
nifty_834,"The Zacks Analyst Blog Highlights:Facebook, Sony, Microsoft, Google and Yahoo",nifty_838,"The Zacks Analyst Blog Highlights: Facebook, Tesla Motors, Amazon.com, Netflix and Alexion Pharmaceuticals",0.8408554,0.2,7,d1e399cdd853137ff2d701cfcc137581,,,False,
nifty_785,"The Zacks Analyst Blog Highlights:Facebook, Pandora, Yelp, Groupon and Zillow",nifty_906,"The Zacks Analyst Blog Highlights: Yahoo!, Google, Facebook, Apple and Microsoft",0.84080523,0.2727272727272727,224,25063afc4e5fe2f171024ca15e3402fd,,,False,
nifty_493,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motor, Honda Motor and Nissan Motor",nifty_906,"The Zacks Analyst Blog Highlights: General Motors, Ford Motor, Fiat, Toyota Motor and Gentex",0.8408022,0.5294117647058824,775,a45b9949789874937713822f3e79dae2,,,False,
nifty_501,S&P; Capital IQ Picks Lazard Ltd. Focus Stock of the Week,nifty_649,S&P; Capital IQ Picks AOS Focus Stock of the Week,0.84080124,0.5,280,43c7c36f9c16e4b61bc35c1ffc88bfe6,,,False,
nifty_335,"The Zacks Analyst Blog Highlights: Bank of America, Bank of New York Mellon, State Street, JPMorgan Chase and Dendreon",nifty_338,"The Zacks Analyst Blog Highlights: JPMorgan Chase, Morgan Stanley, Discover Financial Services, MasterCard and Visa",0.84079546,0.2,3,7168b270f1d61fe2ede078139e35bf84,,,False,
nifty_275,"The Zacks Analyst Blog Highlights: TiVo, AT&T;, Verizon Communications, Dish Network and Motorola Mobility Holdings",nifty_836,"The Zacks Analyst Blog Highlights: Comcast, Warner Cable, AT&T;, Verizon Communications and Hewlett-Packard",0.84076893,0.2857142857142857,1045,122884f0eda94b44ef8f504d5cf7a247,,,False,
nifty_332,"The Zacks Analyst Blog Highlights: Anadarko Petroleum, Chesapeake Energy, EnCana, Patterson-UTI Energy and Helmerich & Payne",nifty_877,"The Zacks Analyst Blog Highlights:Anadarko Petroleum, Exxon Mobil, Chevron, Royal Dutch Shell, Chesapeake Energy, Oceaneering International and Eni",0.8407408,0.3076923076923077,1016,0ca5a238bd32a9e6f15ef1d7159ba366,,,False,
nifty_780,"Post-Market Technical Update:Cia Energetica de Minas Gerais, NextEra Energy, Consolidated Edison, and Centrais Electricas Brasileiras",nifty_938,"Equities Updates on Electric Utilities Industry -- Cia Energetica de Minas Gerais, Southern, FirstEnergy, NextEra Energy, and Entergy",0.84074056,0.3478260869565217,294,b661ae2a2195e9bc84a14c355b9f3a29,,,False,
nifty_474,"The Zacks Analyst Blog Highlights: Verizon Communications, Vodafone, AT&T;, MetroPCS Communications and Deutsche Telekom",nifty_661,"The Zacks Analyst Blog Highlights: Telefonica, Dell, France Telecom, Vodafone Group and CME Group",0.8407196,0.1363636363636363,355,3cde4e44d4bfacd11c7503744e5a0a98,,,False,
nifty_469,"The Zacks Analyst Blog Highlights: Moody's, Wal-Mart, Target, Home Depot and J.C. Penney",nifty_799,"The Zacks Analyst Blog Highlights:Discover Financial Services, Wal-Mart Stores, Target, Macy's and J. C. Penney",0.840699,0.2608695652173913,623,fdc309aff3d1bfb52136f3a39ba29cbf,,,False,
nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,nifty_534,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,0.840653,0.6,0,307f0cd847af1d1266d27b9a4d47b83f,,,False,
nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,nifty_583,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,0.840653,0.6,92,307f0cd847af1d1266d27b9a4d47b83f,,,False,
nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,nifty_647,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,0.840653,0.6,217,307f0cd847af1d1266d27b9a4d47b83f,,,False,
nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,nifty_769,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,0.840653,0.6,439,307f0cd847af1d1266d27b9a4d47b83f,,,False,
nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,nifty_926,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,0.840653,0.6,734,307f0cd847af1d1266d27b9a4d47b83f,,,False,
nifty_534,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.840653,0.6,526,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_583,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.840653,0.6,434,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_647,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.840653,0.6,309,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_769,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.840653,0.6,87,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,nifty_926,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,0.840653,0.6,208,307f0cd847af1d1266d27b9a4d47b83f,,,False,
nifty_252,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.84065294,0.6,519,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_252,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.84065294,0.6,1045,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_450,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.84065294,0.6,154,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_450,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.84065294,0.6,680,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_583,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_738,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.8406529,0.6,292,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
nifty_647,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,nifty_738,Fitch Updates Recovery Analyses for U.S. Technology Sector,0.8406529,0.6,167,49caece7d8de2c4a4a3b9d54d5310adc,,,False,
